357,241,1
221,277,2
49,321,0
228,205,2
144,197,1
88,241,0
304,281,2
316,233,1
353,317,2
316,177,0
34,197,2
349,305,2
289,185,1
244,173,2
56,325,0
130,257,2
20,329,1
251,217,2
241,273,1
272,193,1
128,253,0
36,201,0
325,229,1
198,285,1
187,142,3
307,49,2
271,261,1
201,281,2
57,326,2
149,257,0
140,306,2
66,249,1
311,73,1
255,317,0
323,317,2
278,318,0
297,233,0
223,305,1
26,305,1
296,113,2
314,297,2
288,285,0
210,289,1
317,229,2
163,253,0
333,157,1
96,257,0
340,104,2
158,307,0
242,297,2
220,201,1
148,241,1
226,173,2
91,265,2
248,165,2
288,237,1
203,309,1
302,137,2
286,161,1
284,181,2
356,293,0
37,193,2
286,201,0
224,289,1
102,229,1
59,305,2
316,277,0
359,297,1
266,249,2
294,285,0
302,65,2
63,269,1
190,277,2
148,293,2
41,301,2
36,329,0
137,261,0
103,177,2
152,201,0
347,113,0
308,141,0
139,205,0
250,201,0
139,306,0
98,213,2
78,265,0
172,289,1
358,301,0
300,237,1
261,233,2
347,301,2
15,313,0
67,177,2
178,265,0
112,225,2
105,309,2
248,181,1
256,265,0
286,309,2
95,285,0
230,277,0
335,277,1
172,289,0
65,273,2
340,289,0
222,205,0
172,253,0
64,181,0
357,246,0
274,161,1
161,229,1
105,322,2
213,237,1
263,221,1
47,169,2
196,253,2
105,181,0
96,269,2
128,237,1
116,189,1
120,313,2
327,153,0
281,317,0
336,257,2
118,189,2
275,129,0
332,157,2
43,193,1
129,233,0
48,161,0
188,205,2
350,289,0
26,173,2
285,289,1
292,261,2
260,281,0
43,285,1
254,281,0
306,193,2
141,197,1
112,185,0
212,145,1
335,273,2
154,241,2
131,309,3
46,233,2
319,133,2
107,309,0
220,233,0
40,205,1
292,213,0
118,217,0
52,305,1
77,277,2
272,265,2
35,177,2
345,201,2
330,205,1
320,185,0
68,241,2
315,201,1
334,269,2
145,209,1
182,281,1
273,169,2
300,277,1
276,161,0
33,325,1
252,241,0
127,213,0
180,197,2
140,257,2
339,121,1
333,253,2
23,321,0
41,269,2
79,165,2
52,289,0
309,201,1
342,309,0
77,249,2
293,161,1
358,293,0
133,257,2
261,153,1
326,177,1
178,310,1
103,265,2
327,189,1
46,165,2
230,281,1
247,265,0
84,225,2
297,305,0
44,285,2
201,221,2
345,313,2
91,261,2
293,281,1
349,209,0
54,225,2
44,293,1
264,289,1
305,318,2
291,277,1
46,217,1
367,205,0
7,321,2
144,221,1
322,301,2
328,241,2
59,257,1
121,285,0
101,293,1
183,249,2
244,213,1
20,313,0
233,209,2
336,233,1
174,305,2
156,305,2
271,257,0
282,253,2
65,225,1
35,237,1
131,205,0
117,317,3
264,269,1
308,233,2
172,249,2
372,204,2
341,103,0
31,197,1
199,261,0
309,205,1
300,197,0
56,217,0
90,289,1
372,217,2
331,113,0
322,245,2
277,133,1
124,221,0
120,229,2
296,157,2
247,217,1
117,269,1
232,153,2
118,317,0
345,213,1
304,221,1
75,313,1
262,285,1
184,213,0
163,217,1
303,261,1
83,285,2
63,285,2
110,225,0
182,293,2
347,145,1
150,185,2
310,318,0
317,89,2
164,209,2
287,309,1
285,173,1
100,322,1
238,309,2
45,249,0
183,221,2
93,301,2
33,305,2
317,137,2
224,257,2
158,209,0
92,205,1
97,293,2
267,318,3
186,201,0
302,305,2
225,145,2
69,317,2
55,197,0
328,317,0
242,205,2
111,213,1
116,273,1
82,225,0
59,277,1
124,170,1
358,317,1
281,193,2
338,201,1
291,90,3
132,261,0
70,221,0
267,197,0
262,277,2
311,229,2
351,217,0
242,173,2
212,269,1
224,193,1
171,265,1
128,193,1
284,225,0
171,309,3
170,205,1
91,241,1
105,229,0
100,265,2
125,297,1
312,109,1
302,245,2
162,205,0
326,173,0
41,229,2
103,301,2
214,261,2
191,217,1
99,205,0
298,17,1
243,281,2
352,293,2
150,197,2
229,173,2
137,305,0
48,161,2
295,305,1
212,213,1
299,145,2
47,281,2
266,213,1
126,277,0
136,249,1
140,281,0
97,317,2
315,293,1
356,201,1
197,285,0
40,209,0
173,213,0
53,305,0
251,265,1
128,217,0
310,297,0
149,265,2
316,97,0
232,261,1
301,165,2
300,261,1
55,261,1
230,245,2
157,237,0
134,229,2
300,269,1
190,310,0
333,165,0
337,249,2
6,165,1
214,301,0
313,237,0
370,229,0
172,193,1
309,153,2
261,205,0
276,181,0
239,313,1
319,133,1
244,261,0
129,197,0
302,133,2
144,301,2
218,309,1
300,149,1
335,325,2
304,25,1
126,293,0
30,313,1
204,257,0
47,189,0
52,273,2
297,29,2
37,305,1
283,121,2
214,301,2
323,273,2
190,249,2
90,193,2
315,48,1
217,277,2
161,197,2
124,217,1
132,237,1
311,101,0
132,189,0
353,113,1
79,241,2
364,201,1
311,245,2
226,277,0
51,317,2
74,253,2
246,305,2
317,277,2
92,317,0
248,181,2
37,329,2
39,229,2
217,301,0
120,241,1
192,241,0
60,169,1
170,193,1
99,269,0
324,233,2
235,277,0
310,129,2
264,185,2
148,209,1
291,145,0
224,233,1
290,293,0
279,237,1
342,273,0
81,249,1
189,281,1
124,213,0
125,269,1
187,225,2
46,277,2
146,241,2
286,133,2
267,133,2
88,269,1
70,269,0
123,249,2
194,245,2
57,177,1
238,197,0
239,265,1
243,261,1
139,201,1
153,301,0
91,261,0
80,213,1
131,261,2
324,249,1
185,225,0
238,153,1
215,297,2
41,317,1
257,165,2
68,253,0
62,245,2
332,241,1
198,277,2
72,201,0
266,265,2
342,261,2
118,237,0
194,285,2
273,225,0
273,157,1
185,309,1
338,261,2
200,265,0
351,313,1
41,321,2
243,169,1
185,221,0
233,205,2
99,181,2
286,105,0
327,209,1
248,149,1
267,185,1
307,33,2
324,257,0
260,317,0
268,193,1
335,213,2
172,293,1
328,277,2
148,241,2
38,197,0
299,21,2
11,173,1
223,261,0
199,269,2
53,185,2
314,317,1
322,133,2
253,257,0
273,318,3
218,233,2
216,269,0
282,289,0
75,285,0
302,101,1
190,265,2
143,289,2
209,221,1
301,13,1
61,185,1
209,229,0
196,301,2
93,237,1
347,285,1
43,213,2
69,297,0
312,177,0
194,217,1
103,309,2
47,253,0
99,257,2
54,309,0
310,57,1
141,253,1
106,233,2
291,297,2
53,293,1
335,205,0
325,181,0
149,229,1
117,297,1
307,149,0
183,237,1
99,205,1
338,249,0
181,197,1
79,301,0
295,201,1
260,173,1
297,81,2
158,277,1
240,301,2
314,241,0
126,269,0
51,233,2
360,233,0
326,161,1
114,289,0
340,213,0
295,221,1
241,301,1
164,225,0
102,289,1
308,137,1
89,241,1
81,177,1
199,309,1
323,289,0
164,285,1
60,249,2
332,297,0
47,297,2
84,253,0
317,133,1
140,308,2
239,225,2
161,261,0
315,253,1
329,273,0
234,237,1
61,249,1
335,281,0
318,313,0
229,253,1
328,217,2
59,293,1
30,274,1
25,294,1
179,265,2
285,165,1
305,245,0
316,261,0
298,225,2
160,269,0
298,121,2
272,221,0
38,225,0
266,318,2
97,181,0
111,285,0
131,225,1
329,149,1
208,265,1
92,217,1
343,229,2
50,161,0
143,281,2
31,329,0
302,121,2
61,285,1
139,249,0
360,302,1
295,289,0
72,281,2
204,245,2
102,197,2
45,269,1
29,281,2
102,181,1
294,149,2
312,293,1
141,229,1
305,149,1
304,233,0
126,257,2
84,249,2
137,241,0
135,193,1
228,277,0
113,193,1
275,273,0
287,213,0
287,185,0
212,293,2
282,181,0
126,229,2
301,85,2
89,225,1
109,281,1
194,217,2
107,289,0
256,157,2
94,213,0
140,253,2
32,181,2
303,97,1
232,213,1
356,289,2
311,317,2
298,269,0
239,301,0
76,205,1
230,161,2
121,245,2
373,217,0
253,265,1
32,305,1
337,177,1
29,198,3
142,253,2
350,137,1
62,326,0
74,173,0
293,285,1
309,241,1
159,241,0
7,165,0
258,177,2
246,277,0
345,233,0
341,209,1
207,281,1
213,221,0
346,241,2
26,173,0
337,313,2
273,153,2
54,305,2
43,265,1
263,201,0
242,277,2
113,297,0
283,269,1
234,229,0
88,305,2
338,149,3
220,281,2
211,253,1
273,201,2
132,221,2
284,169,1
368,197,0
211,237,0
202,205,0
222,225,0
7,325,1
306,153,0
241,289,0
174,221,0
336,285,2
155,221,0
24,230,1
157,221,1
49,173,2
50,225,1
70,285,1
308,317,1
223,313,3
102,269,0
313,45,1
348,129,2
237,165,2
329,153,0
78,301,2
160,233,0
140,217,0
316,319,2
261,249,2
316,261,2
348,305,1
129,281,1
50,321,2
298,177,2
298,273,1
330,110,3
170,257,2
51,217,0
228,253,2
176,309,1
59,229,1
80,213,2
345,141,1
66,159,1
345,221,0
112,317,0
315,173,2
332,149,2
334,181,1
225,277,1
299,61,1
155,201,1
234,122,3
170,297,1
303,89,0
158,249,1
309,17,2
98,285,2
49,161,1
332,265,1
35,309,2
291,249,1
251,197,0
142,285,1
54,285,2
79,205,1
151,281,0
315,81,1
310,77,0
300,217,0
166,209,2
99,193,0
104,313,2
240,213,1
35,169,2
37,313,1
113,209,2
288,249,2
86,261,1
279,285,0
288,253,0
49,273,1
73,261,2
53,326,1
295,129,1
56,205,0
49,261,2
106,269,0
63,177,2
193,277,1
37,281,2
243,213,0
275,197,1
246,213,1
304,17,2
33,329,2
49,261,0
198,205,1
240,313,2
288,221,1
141,257,0
306,169,2
292,305,0
284,245,1
62,301,2
60,301,2
75,213,1
303,125,0
314,77,2
37,281,0
327,293,0
87,209,2
280,205,2
330,305,0
102,289,2
279,277,0
42,237,2
227,209,2
287,157,0
32,169,1
267,285,0
185,213,1
309,73,2
74,297,0
289,141,0
281,313,1
353,192,3
222,149,0
207,169,1
129,233,2
322,221,1
210,161,0
95,322,3
369,237,0
201,253,2
251,205,1
160,301,1
331,225,1
307,9,1
250,301,1
63,309,2
150,309,1
96,253,0
181,269,0
161,293,2
41,313,0
158,205,0
40,241,2
119,309,1
296,189,2
288,193,1
345,137,1
312,149,2
133,225,0
118,273,0
255,237,1
188,249,0
59,193,2
55,217,2
56,209,2
24,177,1
345,250,0
55,237,2
329,317,1
157,285,2
180,257,0
227,265,1
227,305,1
232,309,2
115,185,2
126,309,2
30,317,0
284,293,2
244,289,2
21,298,2
115,253,1
341,125,1
49,253,1
113,257,2
235,225,2
105,301,0
345,205,0
68,165,2
327,201,0
179,237,2
139,229,2
256,305,0
190,213,1
342,273,2
203,201,2
85,229,1
191,301,2
175,310,3
103,261,1
163,225,1
169,237,0
162,193,2
232,237,1
351,221,0
193,229,0
187,233,1
311,225,1
159,307,2
258,241,2
289,309,0
146,293,1
289,205,1
266,309,1
117,173,2
244,217,1
106,209,0
237,217,2
116,318,1
334,201,0
68,249,2
316,161,2
248,309,2
266,129,2
99,281,1
126,289,0
277,185,0
199,245,0
313,217,1
363,221,0
139,269,1
197,201,0
183,249,1
168,225,2
218,217,2
310,217,2
184,193,2
337,205,1
77,209,2
311,297,1
60,285,0
111,229,2
107,217,1
265,249,1
258,281,2
213,277,2
140,197,0
115,297,2
40,221,2
120,297,2
263,157,2
236,257,0
353,305,0
317,153,0
86,289,1
39,273,0
260,217,0
164,249,0
205,277,0
9,170,2
237,209,1
310,25,1
210,237,2
220,193,1
250,249,2
295,253,2
285,273,2
60,165,2
138,301,0
314,125,1
115,253,0
309,165,0
324,181,2
340,169,0
209,165,1
62,253,0
325,173,2
306,177,0
101,305,2
72,213,1
36,321,1
231,273,0
132,193,2
156,273,1
56,253,1
305,85,2
75,261,1
328,111,3
86,293,0
48,201,2
245,189,2
134,261,1
233,225,1
286,293,2
52,177,0
244,285,0
65,160,2
342,330,0
354,317,0
62,265,1
277,301,0
259,229,0
211,173,0
30,189,0
144,201,2
360,305,2
211,257,2
208,313,3
317,319,1
161,166,3
290,257,2
82,221,2
47,325,1
299,29,2
293,229,0
85,249,0
127,310,0
361,213,0
42,177,0
328,313,1
285,197,2
316,117,0
197,273,1
359,312,3
339,145,1
266,229,0
21,186,2
263,301,2
240,173,2
131,245,2
50,325,0
276,229,0
247,205,1
330,321,0
259,209,0
358,305,1
109,241,2
134,213,2
185,293,1
345,189,1
226,169,0
291,237,2
266,165,2
327,112,0
50,205,0
339,205,0
188,305,0
137,309,3
353,301,2
104,205,2
305,201,2
196,229,2
317,97,2
302,9,2
37,269,0
157,281,1
315,249,1
234,314,2
57,233,0
139,245,2
298,85,0
175,229,2
143,307,3
43,245,1
197,213,2
53,205,1
308,61,1
115,273,2
312,121,1
269,305,2
330,313,0
263,229,2
349,141,0
327,181,2
327,141,1
349,325,1
252,221,2
181,305,2
288,229,0
30,297,1
352,245,3
158,193,2
154,229,2
323,141,2
300,253,1
358,209,2
218,225,0
37,181,2
185,265,1
228,229,0
241,217,2
155,245,0
277,157,1
366,245,0
323,269,2
113,297,1
318,165,1
309,189,2
51,213,1
278,317,1
282,285,1
241,257,0
268,265,0
218,165,1
138,297,2
57,261,1
53,225,0
95,293,0
130,189,2
359,201,0
253,181,1
242,237,2
170,209,1
311,29,2
56,325,1
190,285,0
206,197,1
26,329,3
264,209,1
101,181,0
102,257,0
62,237,2
91,293,0
273,317,0
120,181,1
41,189,2
71,169,0
79,209,0
105,322,3
79,221,0
73,225,2
321,245,0
345,252,0
269,313,1
344,301,1
212,261,1
120,281,1
293,241,0
284,98,3
275,157,2
279,229,0
343,249,1
245,301,1
114,313,1
49,209,0
306,185,1
343,129,2
183,277,0
221,301,0
209,205,1
92,245,2
114,313,2
343,185,2
221,149,2
148,217,2
203,273,0
113,217,1
291,137,0
179,225,2
169,201,1
316,68,0
351,125,0
348,129,0
110,181,1
78,189,2
27,329,2
292,101,1
306,301,2
231,153,0
281,265,2
359,209,0
338,285,2
246,313,0
291,177,0
339,325,1
149,241,0
269,213,2
166,293,1
354,229,0
239,249,2
175,237,0
312,157,0
367,221,2
133,189,1
116,189,2
135,297,2
38,321,1
88,297,2
14,321,0
80,273,1
249,245,1
230,145,1
291,157,2
361,221,0
98,313,2
223,149,2
297,253,0
30,185,2
306,209,1
288,293,0
36,241,2
118,193,1
55,257,1
293,173,2
346,117,1
61,185,2
37,293,2
74,177,1
163,277,1
363,217,2
208,205,2
44,161,0
233,217,2
309,318,3
117,213,2
171,245,1
359,221,0
165,229,0
141,273,0
324,269,0
141,308,0
289,265,1
274,209,0
325,177,2
132,297,1
46,313,2
33,189,0
174,289,1
315,313,2
316,157,2
255,293,0
180,293,2
17,182,1
119,297,1
97,261,1
266,173,1
138,197,2
261,221,1
213,225,2
276,157,0
290,253,0
248,257,2
46,213,1
329,301,0
64,281,0
307,81,0
88,249,2
200,293,1
163,201,0
61,241,2
281,277,1
106,237,0
107,241,2
186,285,2
253,237,1
100,185,2
65,285,1
231,221,0
297,161,1
275,217,0
117,309,2
312,265,0
81,253,1
38,237,2
321,137,0
356,305,2
342,325,2
140,209,2
15,317,2
62,269,2
324,277,0
209,249,1
75,289,0
288,137,0
95,273,1
98,221,2
159,281,2
297,173,0
342,221,1
296,56,0
47,325,0
328,297,0
53,169,1
365,209,2
329,189,2
285,297,0
102,313,1
66,281,1
122,249,0
344,125,0
303,85,2
275,189,1
66,159,3
194,289,2
323,265,2
237,313,2
75,189,2
271,205,1
205,277,1
351,284,3
63,229,0
339,129,1
102,245,1
191,249,1
213,193,0
288,189,2
240,281,2
111,261,1
112,289,2
314,193,1
298,297,0
218,205,1
138,281,2
274,185,0
164,265,2
66,257,0
164,281,2
292,197,2
103,189,0
128,205,1
221,253,0
316,229,1
225,309,0
148,281,1
66,229,1
138,237,0
191,281,2
136,229,0
42,277,1
167,253,1
259,229,1
353,321,1
244,233,1
181,310,3
318,141,0
299,253,2
321,285,0
146,201,1
306,221,1
315,133,2
68,201,1
74,257,2
262,253,1
207,257,0
82,233,0
94,189,1
304,101,1
270,169,2
305,45,2
134,269,0
81,285,2
358,324,3
154,308,2
34,209,1
314,41,0
290,253,1
139,261,2
275,269,1
276,221,0
292,301,1
103,193,2
331,213,2
347,309,2
158,301,1
144,277,0
237,149,1
331,177,1
44,321,2
229,229,1
62,297,2
300,69,1
205,265,0
207,134,3
333,269,1
177,213,2
306,117,1
207,225,1
150,307,1
336,113,1
302,149,1
85,313,2
326,265,1
188,261,0
37,201,2
93,249,1
306,33,1
26,313,2
342,237,1
239,253,0
123,285,1
320,145,1
27,297,0
52,265,0
68,273,2
348,105,2
150,209,2
323,145,1
81,257,0
334,108,2
147,293,0
331,309,1
271,318,3
313,181,2
269,241,2
116,209,0
73,289,1
169,237,1
129,217,2
340,233,2
8,321,0
228,126,1
348,197,2
119,269,1
109,241,0
353,193,1
224,249,0
297,173,2
314,73,1
330,225,2
127,221,2
304,5,1
104,297,1
367,209,1
223,301,2
209,269,2
307,301,1
170,233,1
116,189,0
135,201,0
297,89,2
79,229,0
121,201,0
300,305,0
306,65,2
337,285,0
135,249,0
77,325,2
37,217,1
257,161,2
108,321,2
226,297,1
223,173,1
359,233,1
66,225,2
147,297,1
265,285,2
120,213,2
262,313,2
201,301,1
294,72,2
170,261,2
176,205,1
249,177,2
135,233,1
174,209,2
179,189,2
70,293,0
217,225,1
234,145,2
246,221,1
178,281,1
284,293,1
111,293,1
40,325,2
55,169,0
249,165,1
58,285,0
198,205,2
300,213,0
344,233,2
338,133,0
249,233,0
231,225,0
110,209,1
84,225,0
77,257,0
209,209,1
296,177,0
208,293,1
100,305,0
12,317,0
326,229,0
181,209,2
338,137,0
98,305,1
308,13,0
153,261,1
82,249,2
297,249,1
145,285,1
299,37,1
368,245,3
334,265,0
89,265,1
308,33,1
86,265,2
231,213,0
187,225,0
152,310,1
243,269,2
127,241,2
295,101,1
299,81,2
176,265,2
195,197,1
345,213,2
48,217,0
103,322,3
99,309,0
313,277,0
85,281,1
142,277,1
122,229,0
223,173,2
118,313,2
309,13,2
200,237,1
263,309,2
73,309,0
41,177,1
341,253,1
151,285,1
54,193,2
81,261,0
36,257,1
103,269,2
346,329,0
155,217,1
160,265,1
206,301,0
23,321,1
163,217,0
339,221,1
163,269,0
231,245,0
337,137,2
315,177,1
265,265,0
332,185,0
206,297,0
99,217,2
44,173,2
106,181,1
184,309,0
211,225,0
33,321,1
299,193,1
198,213,0
223,265,2
46,173,2
131,229,2
288,177,2
357,213,0
136,281,2
303,97,2
103,265,0
296,221,2
326,289,0
95,213,1
112,281,1
317,85,3
294,74,3
132,174,3
301,113,1
18,325,1
196,205,1
310,61,0
295,97,2
360,221,2
73,327,3
328,201,1
313,65,0
343,297,2
124,313,3
210,217,0
216,261,0
101,233,1
242,225,0
349,113,0
121,169,1
141,305,0
99,253,2
315,257,1
372,213,0
340,229,2
41,277,0
143,209,0
140,213,1
90,313,2
203,305,1
171,181,1
87,253,0
71,277,2
230,237,1
324,261,2
109,309,0
88,189,2
122,221,2
333,273,2
184,309,2
246,189,0
350,233,2
28,169,0
234,241,1
26,185,2
180,229,1
177,201,2
338,105,1
270,201,2
11,169,0
328,213,0
229,277,2
295,245,2
157,285,1
126,301,1
265,301,2
220,311,2
332,317,0
211,285,0
175,269,0
216,245,2
45,221,2
305,297,0
311,85,1
315,161,1
346,201,1
318,237,0
260,189,2
251,241,2
325,217,0
122,209,2
20,329,2
226,297,2
302,233,1
318,277,0
143,221,2
259,257,0
228,157,2
89,305,0
346,148,2
307,217,1
198,249,0
336,233,2
146,257,0
244,253,2
239,205,0
299,201,1
354,213,1
154,253,0
354,321,2
290,257,1
129,229,1
257,313,1
114,269,1
287,161,2
105,221,0
134,253,0
311,149,1
339,101,3
317,92,2
83,233,1
137,305,1
169,241,0
343,237,2
88,261,0
302,141,1
281,217,1
129,273,1
273,309,1
91,293,1
106,253,2
46,269,0
193,297,0
279,293,1
159,245,0
6,165,3
133,209,1
240,221,1
283,173,1
62,197,2
360,297,2
328,129,1
3,326,2
219,161,0
297,289,2
68,201,2
116,305,2
346,309,0
187,221,1
121,213,1
128,209,0
276,313,2
309,261,2
73,209,0
249,233,2
311,273,2
193,305,2
302,161,0
302,77,2
42,241,0
70,281,0
24,250,3
218,201,1
140,309,3
155,285,2
218,153,2
340,161,0
342,297,0
90,257,1
173,205,1
185,213,2
159,237,1
280,273,2
54,201,2
358,233,2
243,285,2
346,281,2
67,249,0
340,105,1
129,249,1
330,217,1
109,209,0
356,217,1
306,9,2
299,89,0
54,281,2
328,269,0
159,217,2
314,181,1
227,233,0
338,269,0
196,297,1
340,181,1
329,281,0
221,217,0
39,285,1
167,233,0
87,233,2
52,185,0
306,121,2
302,113,2
57,265,2
206,310,2
113,265,1
311,141,1
281,318,1
161,301,2
41,321,0
236,221,2
319,221,0
107,265,2
284,305,1
153,269,2
281,157,1
249,301,2
245,305,1
164,245,2
320,289,1
74,317,1
239,225,0
317,141,1
201,217,0
145,229,2
337,277,2
338,221,2
116,213,0
296,105,1
32,329,3
197,217,1
329,249,0
294,85,2
172,277,0
237,241,1
111,245,1
187,241,0
345,121,2
220,314,1
154,297,0
192,310,3
315,313,1
37,329,3
337,301,1
116,313,2
46,185,1
363,225,1
111,285,1
99,322,3
197,309,1
41,313,2
348,229,0
63,245,0
308,37,2
370,242,3
198,197,1
239,217,1
153,293,2
340,261,2
85,201,2
190,293,2
183,273,1
366,229,0
31,177,2
334,149,2
200,241,2
326,265,0
337,325,0
108,177,2
229,153,2
299,293,0
83,173,0
257,277,0
337,317,2
213,273,1
317,165,2
64,261,2
136,237,1
317,213,1
196,285,2
249,149,2
329,189,0
264,261,1
94,241,2
341,265,0
311,105,1
172,265,2
40,273,2
165,273,1
261,221,2
92,285,1
317,177,2
102,201,1
307,157,1
16,329,1
45,269,2
146,297,2
